LanePointX,LanePointY
14.682136,6.000000
14.716108,6.000000
14.750105,6.000000
14.784038,6.000000
14.817812,6.000000
14.851655,6.000000
14.885720,6.000000
14.919621,6.000000
14.953498,6.000000
14.987325,6.000000
14.987325,6.000000
15.054967,6.000000
15.054967,6.000000
15.122476,6.000000
15.627649,6.000000
15.661168,6.000000
15.694705,6.000000
15.728246,6.000000
15.761766,6.000000
15.795231,6.000000
15.828723,6.000000
15.862195,6.000000
15.929030,6.000000
15.962432,6.000000
15.995833,6.000000
16.029231,6.000000
16.062603,6.000000
16.095996,6.000000
16.095996,6.000000
16.662654,6.000000
16.696110,6.000000
16.729606,6.000000
16.763126,6.000000
16.796683,6.000000
16.830310,6.000000
16.863976,6.000000
16.897680,6.000000
16.931428,6.000000
16.931428,6.000000
16.965233,6.000000
16.999053,6.000000
17.033132,6.000000
17.066912,6.000000
17.101106,6.000000
17.655947,6.000000
17.691438,6.000000
17.727056,6.000000
17.798634,6.000000
17.798634,6.000000
17.834619,6.000000
17.870729,6.000000
17.906925,6.000000
17.979748,6.000000
18.016310,6.000000
18.053054,6.000000
18.089930,6.000000
18.126933,6.000000
18.163859,6.000000
18.201292,6.000000
18.807406,6.000000
18.845660,6.000000
18.883924,6.000000
18.922195,6.000000
18.960472,6.000000
18.998773,6.000000
18.998773,6.000000
19.037071,6.000000
19.075207,6.000000
19.113588,6.000000
19.151726,6.000000
19.228072,6.000000
19.266250,6.000000
19.304442,6.000000
19.304442,6.000000
19.950675,6.000000
19.988561,6.000000
20.026426,6.000000
20.064279,6.000000
20.102120,6.000000
20.139952,6.000000
20.177660,6.000000
20.215561,6.000000
20.253342,6.000000
20.291126,6.000000
20.328867,6.000000
20.366607,6.000000
20.404342,6.000000
20.442043,6.000000
20.479742,6.000000
21.043506,6.000000
21.080960,6.000000
21.155760,6.000000
21.193165,6.000000
21.230561,6.000000
21.267962,6.000000
21.305326,6.000000
21.342687,6.000000
21.380063,6.000000
21.380063,6.000000
21.454747,6.000000
21.492050,6.000000
21.492050,6.000000
21.566469,6.000000
21.566469,6.000000
22.160920,6.000000
22.197955,6.000000
22.234953,6.000000
22.271956,6.000000
22.308910,6.000000
22.382988,6.000000
22.382988,6.000000
22.419769,6.000000
22.456860,6.000000
22.530644,6.000000
22.567361,6.000000
22.604323,6.000000
22.640968,6.000000
22.677918,6.000000
22.714597,6.000000
23.301720,6.000000
23.338284,6.000000
23.374782,6.000000
23.411291,6.000000
23.447806,6.000000
23.484323,6.000000
23.520808,6.000000
23.557281,6.000000
23.593743,6.000000
23.630197,6.000000
23.666631,6.000000
23.703046,6.000000
23.739448,6.000000
23.775850,6.000000
23.812221,6.000000
24.392274,6.000000
24.428556,6.000000
24.464548,6.000000
24.500801,6.000000
24.536714,6.000000
24.572781,6.000000
24.608852,6.000000
24.608852,6.000000
24.680909,6.000000
24.717090,6.000000
24.752933,6.000000
24.752933,6.000000
24.824853,6.000000
24.860819,6.000000
24.896675,6.000000
25.469589,6.000000
25.469589,6.000000
25.541000,6.000000
25.541000,6.000000
25.576718,6.000000
25.647946,6.000000
25.683520,6.000000
25.719112,6.000000
25.754698,6.000000
25.790277,6.000000
25.825825,6.000000
25.861362,6.000000
25.896890,6.000000
25.932399,6.000000
25.967817,6.000000
26.533854,6.000000
26.569105,6.000000
26.604330,6.000000
26.639568,6.000000
26.674797,6.000000
26.709989,6.000000
26.745216,6.000000
26.780325,6.000000
26.815434,6.000000
26.850592,6.000000
26.885736,6.000000
26.920852,6.000000
26.955892,6.000000
26.955892,6.000000
27.026000,6.000000
27.584967,6.000000
27.619819,6.000000
27.654596,6.000000
27.689382,6.000000
27.724104,6.000000
27.724104,6.000000
27.793581,6.000000
27.828294,6.000000
27.862995,6.000000
27.897678,6.000000
27.932354,6.000000
27.967018,6.000000
28.001663,6.000000
28.036303,6.000000
28.070932,6.000000
28.622844,6.000000
28.657218,6.000000
28.691582,6.000000
28.725925,6.000000
28.760389,6.000000
28.794565,6.000000
28.828863,6.000000
28.863143,6.000000
28.897420,6.000000
28.931682,6.000000
28.965923,6.000000
29.000051,6.000000
29.034366,6.000000
29.068561,6.000000
29.068561,6.000000
29.613972,6.000000
29.681768,6.000000
29.715506,6.000000
29.715506,6.000000
29.783342,6.000000
29.783342,6.000000
29.817404,6.000000
29.851074,6.000000
29.918729,6.000000
29.952539,6.000000
29.986323,6.000000
30.020109,6.000000
30.053878,6.000000
30.087639,6.000000
30.121391,6.000000
30.659305,6.000000
30.692798,6.000000
30.726276,6.000000
30.759752,6.000000
30.793207,6.000000
30.826639,6.000000
30.860056,6.000000
30.893470,6.000000
30.926770,6.000000
30.960248,6.000000
30.993604,6.000000
31.026961,6.000000
31.060301,6.000000
31.060301,6.000000
31.093632,6.000000
31.624789,6.000000
31.657867,6.000000
31.690949,6.000000
31.757007,6.000000
31.790006,6.000000
31.823018,6.000000
31.823018,6.000000
31.856002,6.000000
31.888987,6.000000
31.954868,6.000000
31.987783,6.000000
32.020847,6.000000
32.053607,6.000000
32.086639,6.000000
32.119361,6.000000
32.643304,6.000000
32.675911,6.000000
32.708519,6.000000
32.741110,6.000000
32.773692,6.000000
32.806256,6.000000
32.838801,6.000000
32.871342,6.000000
32.903855,6.000000
32.936362,6.000000
32.968858,6.000000
33.001334,6.000000
33.033795,6.000000
33.066249,6.000000
33.098678,6.000000
33.583448,6.000000
33.615656,6.000000
33.648068,6.000000
33.680055,6.000000
33.712415,6.000000
33.744366,6.000000
33.776683,6.000000
33.808590,6.000000
33.840894,6.000000
33.872785,6.000000
33.905059,6.000000
33.969160,6.000000
34.000908,6.000000
34.033065,6.000000
34.064917,6.000000
34.574930,6.000000
34.606676,6.000000
34.638388,6.000000
34.670097,6.000000
34.701802,6.000000
34.733500,6.000000
34.765175,6.000000
34.796962,6.000000
34.828492,6.000000
34.860122,6.000000
34.891740,6.000000
34.923345,6.000000
34.954934,6.000000
34.986516,6.000000
35.018076,6.000000
35.521153,6.000000
35.552513,6.000000
35.583885,6.000000
35.615277,6.000000
35.646669,6.000000
35.678047,6.000000
35.709445,6.000000
35.740872,6.000000
35.772320,6.000000
35.803807,6.000000
35.835317,6.000000
35.866843,6.000000
35.898586,6.000000
35.929976,6.000000
35.961587,6.000000
36.474984,6.000000
36.507675,6.000000
36.540443,6.000000
36.573292,6.000000
36.606241,6.000000
36.639296,6.000000
36.672445,6.000000
36.705696,6.000000
36.739048,6.000000
36.772512,6.000000
36.806082,6.000000
36.839765,6.000000
36.873566,6.000000
36.907491,6.000000
36.907491,6.000000
37.504765,6.000000
37.541212,6.000000
37.577801,6.000000
37.614505,6.000000
37.651339,6.000000
37.688460,6.000000
37.725383,6.000000
37.762589,6.000000
37.799834,6.000000
37.837193,6.000000
37.874635,6.000000
37.912187,6.000000
37.949795,6.000000
37.987451,6.000000
38.025171,6.000000
38.633633,6.000000
38.671672,6.000000
38.709668,6.000000
38.747695,6.000000
38.785693,6.000000
38.823674,6.000000
38.861592,6.000000
38.899603,6.000000
38.937547,6.000000
38.975474,6.000000
39.013384,6.000000
39.051287,6.000000
39.089170,6.000000
39.127042,6.000000
39.164891,6.000000
39.768563,6.000000
39.806171,6.000000
39.843760,6.000000
39.881339,6.000000
39.918894,6.000000
39.956442,6.000000
39.993809,6.000000
40.031525,6.000000
40.069035,6.000000
40.106509,6.000000
40.143981,6.000000
40.181445,6.000000
40.181445,6.000000
40.218900,6.000000
40.293743,6.000000
40.890349,6.000000
40.927485,6.000000
40.964634,6.000000
41.001765,6.000000
41.038885,6.000000
41.075996,6.000000
41.113048,6.000000
41.150162,6.000000
41.187221,6.000000
41.224274,6.000000
41.261301,6.000000
41.298322,6.000000
41.335327,6.000000
41.372311,6.000000
41.409287,6.000000
41.998886,6.000000
42.035630,6.000000
42.072366,6.000000
42.109119,6.000000
42.145860,6.000000
42.182616,6.000000
42.219376,6.000000
42.256158,6.000000
42.292941,6.000000
42.329751,6.000000
42.366594,6.000000
42.403456,6.000000
42.440331,6.000000
42.477222,6.000000
42.514180,6.000000
43.111682,6.000000
43.149579,6.000000
43.187564,6.000000
43.225606,6.000000
43.263742,6.000000
43.301990,6.000000
43.340333,6.000000
43.340333,6.000000
43.417157,6.000000
43.455906,6.000000
43.494620,6.000000
43.533467,6.000000
43.572404,6.000000
43.611464,6.000000
43.650634,6.000000
44.293408,5.999945
44.334312,5.999931
44.375382,5.999922
44.416456,5.999910
44.457707,5.999904
44.499153,5.999896
44.540380,5.999896
44.582028,5.999895
44.623422,5.999902
44.665220,5.999910
44.707061,5.999927
44.748648,5.999947
44.790648,5.999977
44.832671,6.000010
44.874886,6.000056
45.565462,6.002437
45.609656,6.002730
45.654087,6.003049
45.698560,6.003387
45.743271,6.003754
45.788056,6.004142
45.788056,6.004142
45.833029,6.004561
45.878080,6.005002
45.923659,6.005480
45.968982,6.005978
46.060321,6.007059
46.106216,6.007625
46.152396,6.008235
46.198435,6.008863
46.912962,6.023230
47.010905,6.025955
47.060013,6.027393
47.109585,6.028908
47.159424,6.030477
47.209407,6.032116
47.259198,6.033797
47.309518,6.035565
47.359906,6.037386
47.410586,6.039289
47.461363,6.041250
47.512415,6.043297
47.563575,6.045405
47.615004,6.047602
47.666543,6.049865
48.517491,6.098432
48.572218,6.102344
48.627695,6.106461
48.683551,6.110717
48.740144,6.115178
48.797156,6.119781
48.854856,6.124585
48.854856,6.124585
48.912982,6.129531
48.971704,6.134669
49.030837,6.139948
49.150713,6.151029
49.211424,6.156825
49.272808,6.162788
49.334266,6.168886
50.378349,6.287194
50.446725,6.295766
50.515516,6.304486
50.584538,6.313313
50.653955,6.322283
50.723592,6.331356
50.793585,6.340565
50.863794,6.349874
50.934350,6.359315
51.005108,6.368854
51.076189,6.378517
51.147453,6.388274
51.219041,6.398154
51.290802,6.408123
51.362506,6.418132
52.506604,6.586563
52.577846,6.597693
52.648969,6.608884
52.720127,6.620177
52.791182,6.631537
52.862247,6.642998
52.933211,6.654530
53.004213,6.666171
53.075150,6.677894
53.146004,6.689710
53.216792,6.701611
53.287568,6.713621
53.358231,6.725711
53.428857,6.737910
53.499413,6.750200
54.565237,6.951474
54.711023,6.981437
54.784823,6.996810
54.858456,7.012268
54.932225,7.027890
55.006523,7.043740
55.080928,7.059743
55.155457,7.075883
55.230271,7.092210
55.305194,7.108667
55.380348,7.125294
55.455593,7.142043
55.531387,7.159029
55.606949,7.176062
55.682734,7.193254
56.907882,7.483395
56.984847,7.502282
57.061577,7.521182
57.138595,7.540214
57.215660,7.559326
57.292674,7.578484
57.369715,7.597713
57.446684,7.616979
57.523649,7.636305
57.600539,7.655666
57.677436,7.675086
57.754228,7.694530
57.831015,7.714028
57.907700,7.733547
57.984304,7.753098
59.194648,8.067640
59.194648,8.067640
59.343149,8.106861
59.417033,8.126417
59.490791,8.145969
59.564303,8.165482
59.637649,8.184979
59.710747,8.204433
59.783624,8.223855
59.856256,8.243234
59.928667,8.262579
60.000815,8.281875
60.072721,8.301129
60.144373,8.320335
60.215755,8.339491
61.317168,8.637308
61.383167,8.655270
61.448799,8.673145
61.514057,8.690927
61.578935,8.708617
61.643425,8.726211
61.707528,8.743709
61.771230,8.761107
61.834531,8.778405
61.897420,8.795598
61.959908,8.812692
62.021963,8.829673
62.083612,8.846553
62.144812,8.863316
62.205579,8.879969
63.177320,9.147104
63.237995,9.163828
63.298680,9.180560
63.359359,9.197294
63.359359,9.197294
63.480665,9.230761
63.541295,9.247495
63.602168,9.264299
63.662542,9.280970
63.723153,9.297709
63.783757,9.314451
63.844350,9.331193
63.904929,9.347935
63.965499,9.364677
64.026079,9.381426
65.001457,9.651656
65.063171,9.668752
65.125074,9.685902
65.187002,9.703041
65.249118,9.720231
65.311250,9.737405
65.373575,9.754628
65.435932,9.771837
65.498462,9.789086
65.561021,9.806318
65.623750,9.823586
65.686510,9.840835
65.749473,9.858126
65.812452,9.875391
65.875604,9.892687
66.900320,10.168769
66.965255,10.185906
67.030394,10.203055
67.095568,10.220153
67.160914,10.237251
67.226308,10.254298
67.291892,10.271347
67.357513,10.288340
67.423324,10.305331
67.489161,10.322260
67.555196,10.339186
67.621267,10.356050
67.687550,10.372910
67.753852,10.389701
67.820345,10.406479
68.899537,10.668145
68.967967,10.683996
69.036631,10.699813
69.105319,10.715531
69.174245,10.731212
69.243230,10.746799
69.312432,10.762340
69.381698,10.777784
69.451206,10.793184
69.520791,10.808487
69.590622,10.823743
69.660535,10.838899
69.730690,10.854003
69.800924,10.869002
69.871445,10.883956
71.025105,11.111092
71.098893,11.124439
71.172997,11.137701
71.247489,11.150874
71.321997,11.163902
71.396735,11.176808
71.471486,11.189566
71.471486,11.189566
71.621868,11.214744
71.697336,11.227132
71.773137,11.239416
71.849331,11.251587
71.925298,11.263560
72.001656,11.275416
72.078321,11.287152
73.333375,11.453381
73.413607,11.462287
73.494137,11.471019
73.574811,11.479542
73.655764,11.487882
73.736869,11.496009
73.818265,11.503948
73.899791,11.511667
73.981622,11.519192
74.063572,11.526491
74.145825,11.533589
74.228234,11.540458
74.310905,11.547116
74.393723,11.553539
74.476843,11.559749
75.834799,11.625492
75.921381,11.627334
76.008264,11.628899
76.095278,11.630167
76.182586,11.631148
76.270003,11.631826
76.357710,11.632210
76.445541,11.632284
76.533656,11.632057
76.621942,11.631512
76.710418,11.630659
76.799010,11.629483
76.887902,11.627990
76.976921,11.626167
77.066204,11.624019
78.519702,11.541852
78.612023,11.533539
78.705068,11.524784
78.797686,11.515677
78.890187,11.506200
78.983183,11.496277
79.076413,11.485940
79.169733,11.475188
79.263304,11.464011
79.356926,11.452417
79.449615,11.440479
79.542111,11.428175
79.633446,11.415592
79.725003,11.402609
79.815393,11.389380
81.191241,11.145184
81.273263,11.128323
81.354611,11.111351
81.435721,11.094222
81.516340,11.076961
81.596713,11.059557
81.676483,11.042060
81.756085,11.024414
81.835142,11.006678
81.914007,10.988810
81.993003,10.970752
82.072013,10.952514
82.151159,10.934080
82.230229,10.915482
82.309480,10.896673
83.585500,10.567927
83.665689,10.545541
83.746016,10.522906
83.826319,10.500054
83.906721,10.476959
83.987107,10.453639
84.067623,10.430062
84.148112,10.406260
84.228692,10.382206
84.309239,10.357924
84.389916,10.333374
84.470551,10.308594
84.551299,10.283545
84.632016,10.258258
84.712834,10.232702
86.008801,9.787533
86.089888,9.757345
86.171072,9.726837
86.252390,9.695979
86.333597,9.664874
86.414688,9.633508
86.495003,9.602096
86.575061,9.570494
86.654087,9.538972
86.733291,9.507107
86.811287,9.475417
86.889516,9.443374
86.966508,9.411545
87.043519,9.379465
87.119838,9.347394
88.294062,8.824972
88.366315,8.791228
88.438674,8.757260
88.510970,8.723130
88.583379,8.688767
88.655733,8.654236
88.728217,8.619458
88.800920,8.584373
88.873099,8.549354
88.945859,8.513846
89.018084,8.478407
89.090848,8.442493
89.163122,8.406624
89.235615,8.370431
89.308216,8.333982
90.450186,7.730571
90.519113,7.692315
90.586928,7.654468
90.655141,7.616230
90.722323,7.578371
90.789869,7.540148
90.856732,7.502122
90.923347,7.464086
90.989315,7.426241
91.055381,7.388198
91.121004,7.350239
91.186991,7.311933
91.251623,7.274253
91.316880,7.236079
91.381647,7.198078
92.423984,6.567868
92.488029,6.527865
92.552017,6.487729
92.615684,6.447658
92.678959,6.407674
92.742102,6.367643
92.804869,6.327698
92.867506,6.287714
92.929788,6.247811
92.991955,6.207866
93.053754,6.168020
93.115457,6.128125
93.176826,6.088316
93.238082,6.048476
93.299038,6.008706
94.250179,5.375208
94.308437,5.335703
94.366217,5.296444
94.424241,5.256957
94.481884,5.217654
94.539487,5.178320
94.596700,5.139181
94.654044,5.099897
94.711206,5.060669
94.768288,5.021443
94.825412,4.982124
94.882250,4.942952
94.938799,4.903918
94.995612,4.864653
95.052098,4.825556
95.943554,4.202474
95.998762,4.163557
96.053543,4.124905
96.108590,4.086036
96.163462,4.047256
96.218170,4.008564
96.272689,3.969972
96.327308,3.931283
96.381607,3.892790
96.436353,3.853955
96.490773,3.815321
96.545150,3.776694
96.599458,3.738087
96.653723,3.699487
96.707910,3.660917
97.568162,3.045724
97.621541,3.007397
97.674874,2.969085
97.728182,2.930778
97.781453,2.892480
97.834805,2.854112
97.887845,2.815952
97.941125,2.777607
97.994097,2.739469
98.047166,2.701249
98.100198,2.663042
98.153364,2.624727
98.206166,2.586660
98.259233,2.548393
98.311976,2.510345
99.154120,1.901498
99.206287,1.863711
99.258749,1.825700
99.311235,1.787667
99.363540,1.749756
99.415830,1.711851
99.468105,1.673948
99.520356,1.636057
99.572555,1.598198
99.624751,1.560334
99.676927,1.522478
99.729079,1.484635
99.781196,1.446811
99.833298,1.408992
99.885364,1.371193
100.715712,0.767742
100.767578,0.730014
100.819147,0.692498
100.870971,0.654793
100.922493,0.617305
100.974299,0.579607
101.025786,0.542138
101.077550,0.504464
101.128987,0.467025
101.180709,0.429376
101.232125,0.391946
101.283792,0.354332
101.335182,0.316915
101.386688,0.279413
101.438172,0.241923
102.256708,-0.354585
102.307151,-0.391368
102.357410,-0.428024
102.407631,-0.464637
102.457669,-0.501121
102.507673,-0.537563
102.557504,-0.573879
102.607303,-0.610151
102.656907,-0.646280
102.706489,-0.682369
102.755902,-0.718330
102.805278,-0.754237
102.854480,-0.790011
102.903652,-0.825733
102.952656,-0.861322
103.724056,-1.417559
103.771518,-1.451463
103.818811,-1.485211
103.866092,-1.518895
103.913202,-1.552419
103.960308,-1.585882
104.007255,-1.619192
104.054193,-1.652434
104.100960,-1.685513
104.147732,-1.718531
104.194330,-1.751382
104.240923,-1.784164
104.287355,-1.816785
104.333780,-1.849333
104.380046,-1.881720
105.110025,-2.383715
105.155023,-2.414039
105.199885,-2.444203
105.244735,-2.474269
105.289553,-2.504244
105.334299,-2.534077
105.378712,-2.563617
105.423269,-2.593159
105.467679,-2.622529
105.512249,-2.651909
105.556356,-2.680909
105.600627,-2.709918
105.644744,-2.738749
105.688876,-2.767490
105.732855,-2.796053
106.427684,-3.234435
106.470688,-3.260717
106.513301,-3.286666
106.556165,-3.312652
106.598851,-3.338435
106.641410,-3.364024
106.683756,-3.389390
106.726244,-3.414723
106.768579,-3.439868
106.811043,-3.464970
106.853137,-3.489754
106.895467,-3.514556
106.937427,-3.539042
106.979638,-3.563553
107.021619,-3.587828
107.684304,-3.955399
107.725244,-3.977098
107.766047,-3.998613
107.806902,-4.020023
107.847603,-4.041241
107.888343,-4.062344
107.929072,-4.083330
107.969753,-4.104154
108.010133,-4.124711
108.050804,-4.145280
108.091144,-4.165568
108.131638,-4.185795
108.172005,-4.205844
108.212567,-4.225849
108.252882,-4.245616
108.895139,-4.542598
108.935222,-4.559977
108.975198,-4.577181
109.015365,-4.594316
109.055352,-4.611245
109.095408,-4.628050
109.135365,-4.644683
